Name,ID,Centraility,Popularity,Threshold
Juicy J,5gCRApTajqwbnHHPbr2Fpi,0.11692239518204947,82,56
The Game,0NbfKEOTQCcwd6o7wSDOHI,0.11483642202566027,79,56
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,0.10902559607411866,94,56
Wale,67nwj3Y5sZQLl72VNUHEYE,0.10816989966020232,80,56
Fabolous,0YWxKQj2Go9CGHCp77UOyy,0.10648004337149272,77,56
Big Sean,0c173mlxpT3dSFRgMO8XPh,0.10333778284901148,92,56
E-40,3crnzLy8R4lVwaigKEOz7V,0.1002693769888892,76,56
Young Thug,50co4Is1HCEo8bhOyUWKpn,0.10008193945843703,95,56
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,0.09998875343920112,92,56
Tyga,5LHRHt1k9lMyONurDHEdrp,0.0978457741100893,82,56
Trae Tha Truth,49vCIUW46QY3L5vo1xVFoy,0.0978101051717026,62,56
Diddy,59wfkuBoNyhDMQGCljbUbA,0.09347425473910836,77,56
Pusha T,0ONHkAv9pCAFxb0zJwDNTy,0.09335674681716527,78,56
R. Kelly,2mxe0TnaNL039ysAj51xPQ,0.09196143717598416,80,56
Trey Songz,2iojnBLj0qIMiKPvVhLnsH,0.09095336474709184,84,56
T-Pain,3aQeKQSyrW4qWr35idm0cy,0.08957752006212584,83,56
Nas,20qISvAhX20dpIbOOzGK3q,0.08611877549048927,77,56
Nelly,2gBjLmx6zQnFGQJCAQpRgw,0.08575854644894072,79,56
Drake,3TVXtAsR1Inumwj472S9r4,0.08378233666388261,98,56
JAY Z,3nFkdlSjzX9mRTtwJOzDYB,0.08059730020400685,85,56
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,0.07790301491565971,95,56
Akon,0z4gvV4rjIZ9wHck67ucSV,0.07738579275864646,83,56
Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,0.07697869241661999,86,56
Jim Jones,6AMa1VFQ7qCi61tCRtVWXe,0.0756147379359019,60,56
Fat Joe,3ScY9CQxNLQei8Umvpx5g6,0.07376816642444395,75,56
Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,0.07142810219191646,75,56
Bun B,45a6gCQWq61lIUDmr1tKuO,0.07127152840146161,66,56
Usher,23zg3TcAtWQy7J6upgbUnj,0.06953464395684046,85,56
B.o.B,5ndkK3dpZLKtBklKjxNQwT,0.06948739198703613,79,56
Lil Jon,7sfl4Xt5KmfyDs2T3SVSMK,0.06924474838168525,77,56
ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,0.0691528021575116,82,56
N.O.R.E.,4GMgdB3vwbBOc42hbXEi9p,0.06828189285813144,64,56
Rich Homie Quan,5lHRUCqkQZCIWeX7xG4sYT,0.06677308192602233,77,56
Jeremih,3KV3p5EY4AvKxOlhGHORLg,0.06666628425383761,85,56
Kid Ink,6KZDXtSj0SzGOV705nNeh3,0.06577591029596783,80,56
Boosie Badazz,6z7xFFHxYkE9t8bwIF0Bvg,0.06554900512315108,71,56
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.06510663497403299,94,56
Quavo,0VRj0yCOv2FXJNP47XQnx5,0.06407725109383458,93,56
Ace Hood,31HjiqargV4NAw4GZqUale,0.06315259090155008,67,56
Twista,6vbY3hOaCAhC7VjucswgdS,0.0630892984449924,70,56
Styles P,2x8KDZdSONA3872CnhaAlX,0.06282789155447101,67,56
Waka Flocka Flame,6f4XkbvYlXMH0QgVRzW0sM,0.06227515485433618,75,56
Migos,6oMuImdp5ZcFhWP0ESe6mG,0.06186897485830911,93,56
Young Dolph,3HiuzBlSW7pGDXlSFMhO2g,0.061456294108302924,78,56
The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,0.061300629843247974,83,56
50 Cent,3q7HBObVc0L8jNeTe5Gofh,0.06026767826958495,85,56
A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,0.0599883599788887,87,56
Keyshia Cole,1vfezMIyCr4XUdYRaKIKi3,0.058428508566210034,71,56
Ne-Yo,21E3waRsmPlU7jZsS13rcj,0.057894968224619675,83,56
Jamie Foxx,7LnaAXbDVIL75IVPnndf7w,0.057423316738852974,73,56
Pitbull,0TnOYISbd1XYRBk9myaseg,0.05726291090835502,87,56
Curren$y,6X8WdFjrNhXATMDSs26aCc,0.05645720902798065,67,56
Swizz Beatz,2cADQgiLMjNhbsfeN52Bf3,0.05582811897339951,67,56
Too $hort,4sb7rZNN93BSS6Gqgepo4v,0.055695970795865794,67,56
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,0.055333948045725126,92,56
Plies,3jksrX4oBklxR78ft8gv3j,0.05430531170595045,68,56
Raekwon,2yQf6b8hxahZaT5dHlWaB1,0.054282124362513666,67,56
Big K.R.I.T.,0CKa42Jqrc9fSFbDjePaXP,0.053790730974023065,72,56
August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,0.05338563383354643,75,56
The-Dream,1W3FSF1BLpY3hlVIgvenLz,0.05309996972586849,74,56
Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,0.052264843201142434,75,56
will.i.am,085pc2PYOi8bGKj0PNjekA,0.05225028755763527,77,56
Cam’ron,7iMvwE8qANp3aIfAGKEAwS,0.052033074870490345,73,56
DJ Mustard,0YinUQ50QDB7ZxSCLyQ40k,0.05175070284242138,75,56
Paul Wall,0k7Xl1pqI3tu8sSEjo5oEg,0.05101055799282411,67,56
Birdman,35sCXuy5gN6Or69rZ9vqBs,0.05086429286803168,67,56
John Legend,5y2Xq6xcjJb2jVM54GHK3t,0.05083189526585982,85,56
Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,0.04964842675973377,71,56
Rich Gang,6h2J3dxLnTyURwIUBumKog,0.049487067836215065,62,56
Scarface,19KwjzvIL92r29IINtlPNP,0.04928724208253931,63,56
Philthy Rich,3n6RTmT1sgWeNNCfPyJMw3,0.04922243946016505,59,56
Berner,2lrtGWxNXWjd0JzDLKXubI,0.049115758770219335,66,56
YG,0A0FS04o6zMoto8OKPsDwY,0.0490632051053357,81,56
Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,0.04905444337483447,69,56
Travis Barker,4exLIFE8sISLr28sqG1qNX,0.04904396574382562,59,56
Lloyd,1Xfmvd48oOhEWkscWyEbh9,0.04845482372010356,70,56
Beanie Sigel,0tCtGc5vt29zFZp6KXzN50,0.0480150668992787,58,56
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,0.046526834192201466,96,56
Dave East,7e10JUMF7MJmmwYpnTSMI5,0.04646526953425383,72,56
Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,0.046248421432909616,79,56
Eminem,7dGJo4pcD2V6oG8kP0tJRR,0.045634021407202435,95,56
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,0.17028080252109418,84,57
Lil Wayne,55Aa2cqylxrFIXC767Z865,0.16494886951684565,93,57
T.I.,4OBJLual30L7gRl5UkeRcT,0.16377190184922588,82,57
2 Chainz,17lzZA2AlOHwCwFALHttmp,0.1516033497753071,90,57
French Montana,6vXTefBL93Dj5IqAWq6OTv,0.14622273376657613,92,57
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,0.14089188151210918,93,57
Future,1RyvyyTE3xzB2ZywiAwp0i,0.13971045322417755,95,57
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,0.1388008534336625,94,57
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,0.13757515452230665,86,57
Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,0.13487725990354324,90,57
Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,0.1326898730951154,86,57
Jeezy,4yBK75WVCQXej1p04GWqxH,0.13042139072340972,78,57
DJ Drama,5oNgAs7j5XcBMzWv3HAnHG,0.12897056244577884,66,57
Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,0.12512161811128195,78,57
Ludacris,3ipn9JLAPI5GUEo4y4jcoi,0.12429614133272833,80,57
Jadakiss,5pnbUBPifNnlusY8kTBivi,0.12313737463353065,74,57
Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,0.12165227045209145,93,57
Meek Mill,20sxb77xiYeusSH8cVdatc,0.12130785154938835,83,57
Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,0.119469880396007,84,57
Juicy J,5gCRApTajqwbnHHPbr2Fpi,0.1174730349179742,82,57
The Game,0NbfKEOTQCcwd6o7wSDOHI,0.11552734747908915,79,57
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,0.11062568771068458,94,57
Wale,67nwj3Y5sZQLl72VNUHEYE,0.10809115392210587,80,57
Fabolous,0YWxKQj2Go9CGHCp77UOyy,0.1079579275426077,77,57
Big Sean,0c173mlxpT3dSFRgMO8XPh,0.1040126853659638,92,57
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,0.10119975040402944,92,57
E-40,3crnzLy8R4lVwaigKEOz7V,0.1004711727838284,76,57
Young Thug,50co4Is1HCEo8bhOyUWKpn,0.10016794517595012,95,57
Tyga,5LHRHt1k9lMyONurDHEdrp,0.09868732235157056,82,57
Trae Tha Truth,49vCIUW46QY3L5vo1xVFoy,0.0980576320249218,62,57
Diddy,59wfkuBoNyhDMQGCljbUbA,0.09418160734473374,77,57
Pusha T,0ONHkAv9pCAFxb0zJwDNTy,0.0937230388605008,78,57
R. Kelly,2mxe0TnaNL039ysAj51xPQ,0.0926179370486316,80,57
Trey Songz,2iojnBLj0qIMiKPvVhLnsH,0.09157063883923856,84,57
T-Pain,3aQeKQSyrW4qWr35idm0cy,0.09006929471477962,83,57
Nas,20qISvAhX20dpIbOOzGK3q,0.08715548527092144,77,57
Nelly,2gBjLmx6zQnFGQJCAQpRgw,0.0859953156000627,79,57
Drake,3TVXtAsR1Inumwj472S9r4,0.08462333639945238,98,57
JAY Z,3nFkdlSjzX9mRTtwJOzDYB,0.08179841538821203,85,57
Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,0.07786909807036306,86,57
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,0.0778681647044577,95,57
Akon,0z4gvV4rjIZ9wHck67ucSV,0.07780373244630663,83,57
Jim Jones,6AMa1VFQ7qCi61tCRtVWXe,0.07653390972586771,60,57
Fat Joe,3ScY9CQxNLQei8Umvpx5g6,0.07430692635820542,75,57
Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,0.07250940195762337,75,57
Usher,23zg3TcAtWQy7J6upgbUnj,0.07062041194410686,85,57
Bun B,45a6gCQWq61lIUDmr1tKuO,0.07031890056096325,66,57
Lil Jon,7sfl4Xt5KmfyDs2T3SVSMK,0.07005668828060457,77,57
B.o.B,5ndkK3dpZLKtBklKjxNQwT,0.06985173864822075,79,57
ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,0.06921680393219858,82,57
N.O.R.E.,4GMgdB3vwbBOc42hbXEi9p,0.0689417786877595,64,57
Jeremih,3KV3p5EY4AvKxOlhGHORLg,0.06758864543424878,85,57
Kid Ink,6KZDXtSj0SzGOV705nNeh3,0.0666149613062555,80,57
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.06577631271693953,94,57
Rich Homie Quan,5lHRUCqkQZCIWeX7xG4sYT,0.0655743183095527,77,57
Boosie Badazz,6z7xFFHxYkE9t8bwIF0Bvg,0.0653401502427586,71,57
Quavo,0VRj0yCOv2FXJNP47XQnx5,0.06452119826068874,93,57
Twista,6vbY3hOaCAhC7VjucswgdS,0.06367678161705448,70,57
Ace Hood,31HjiqargV4NAw4GZqUale,0.06354055241088391,67,57
Styles P,2x8KDZdSONA3872CnhaAlX,0.06289641104143565,67,57
Waka Flocka Flame,6f4XkbvYlXMH0QgVRzW0sM,0.061699452753355234,75,57
Migos,6oMuImdp5ZcFhWP0ESe6mG,0.06163891942526972,93,57
The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,0.061487540800638125,83,57
50 Cent,3q7HBObVc0L8jNeTe5Gofh,0.06059941048048574,85,57
A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,0.060521523607114276,87,57
Young Dolph,3HiuzBlSW7pGDXlSFMhO2g,0.060039176769089986,78,57
Keyshia Cole,1vfezMIyCr4XUdYRaKIKi3,0.0592373260532653,71,57
Ne-Yo,21E3waRsmPlU7jZsS13rcj,0.058614929342665385,83,57
Jamie Foxx,7LnaAXbDVIL75IVPnndf7w,0.05821608614537024,73,57
Pitbull,0TnOYISbd1XYRBk9myaseg,0.05776712854150962,87,57
Swizz Beatz,2cADQgiLMjNhbsfeN52Bf3,0.05630580240514998,67,57
Curren$y,6X8WdFjrNhXATMDSs26aCc,0.05604543742423602,67,57
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,0.05592402005785437,92,57
Too $hort,4sb7rZNN93BSS6Gqgepo4v,0.05584141410388264,67,57
Raekwon,2yQf6b8hxahZaT5dHlWaB1,0.054657324213974214,67,57
Plies,3jksrX4oBklxR78ft8gv3j,0.054223660556338975,68,57
The-Dream,1W3FSF1BLpY3hlVIgvenLz,0.05374185816288719,74,57
Big K.R.I.T.,0CKa42Jqrc9fSFbDjePaXP,0.05346059993292429,72,57
August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,0.053352588722274406,75,57
will.i.am,085pc2PYOi8bGKj0PNjekA,0.05285987800778445,77,57
Cam’ron,7iMvwE8qANp3aIfAGKEAwS,0.05272700902014149,73,57
Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,0.0525638453555676,75,57
DJ Mustard,0YinUQ50QDB7ZxSCLyQ40k,0.05233329470853628,75,57
John Legend,5y2Xq6xcjJb2jVM54GHK3t,0.0513691831144388,85,57
Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,0.05036108477447447,71,57
Birdman,35sCXuy5gN6Or69rZ9vqBs,0.05036100814717207,67,57
Paul Wall,0k7Xl1pqI3tu8sSEjo5oEg,0.05033902291882562,67,57
Rich Gang,6h2J3dxLnTyURwIUBumKog,0.04979476985424379,62,57
Travis Barker,4exLIFE8sISLr28sqG1qNX,0.04963877101530255,59,57
YG,0A0FS04o6zMoto8OKPsDwY,0.0495992866910447,81,57
Berner,2lrtGWxNXWjd0JzDLKXubI,0.049092977637040014,66,57
Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,0.04844404585537212,69,57
Beanie Sigel,0tCtGc5vt29zFZp6KXzN50,0.0483604938644221,58,57
Lloyd,1Xfmvd48oOhEWkscWyEbh9,0.0483052533777817,70,57
Philthy Rich,3n6RTmT1sgWeNNCfPyJMw3,0.048113212750366716,59,57
Scarface,19KwjzvIL92r29IINtlPNP,0.04808369690991116,63,57
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,0.047351546080728536,96,57
Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,0.046991276829616735,79,57
Dave East,7e10JUMF7MJmmwYpnTSMI5,0.04688366352939042,72,57
Eminem,7dGJo4pcD2V6oG8kP0tJRR,0.04628510537904374,95,57
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,0.1708003876809149,84,58
T.I.,4OBJLual30L7gRl5UkeRcT,0.16541368543262658,82,58
Lil Wayne,55Aa2cqylxrFIXC767Z865,0.16382567017302074,93,58
2 Chainz,17lzZA2AlOHwCwFALHttmp,0.15321601243521113,90,58
French Montana,6vXTefBL93Dj5IqAWq6OTv,0.14738504826274762,92,58
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,0.1432061582041331,93,58
Future,1RyvyyTE3xzB2ZywiAwp0i,0.14232254652638085,95,58
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,0.14000853632450594,94,58
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,0.1396551501922374,86,58
Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,0.13664528071912047,90,58
Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,0.13215823517587416,86,58
Jeezy,4yBK75WVCQXej1p04GWqxH,0.13182819691642342,78,58
DJ Drama,5oNgAs7j5XcBMzWv3HAnHG,0.12774120713876733,66,58
Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,0.12434741356897545,78,58
Ludacris,3ipn9JLAPI5GUEo4y4jcoi,0.12389217058162995,80,58
Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,0.12278841675945795,93,58
Jadakiss,5pnbUBPifNnlusY8kTBivi,0.12226206830743075,74,58
Meek Mill,20sxb77xiYeusSH8cVdatc,0.12183746017225072,83,58
Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,0.11975571319798853,84,58
Juicy J,5gCRApTajqwbnHHPbr2Fpi,0.11937502464068493,82,58
The Game,0NbfKEOTQCcwd6o7wSDOHI,0.11664392750211885,79,58
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,0.11190538549455856,94,58
Wale,67nwj3Y5sZQLl72VNUHEYE,0.10921986040772623,80,58
Fabolous,0YWxKQj2Go9CGHCp77UOyy,0.10823143078810207,77,58
Big Sean,0c173mlxpT3dSFRgMO8XPh,0.10562327444769963,92,58
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,0.1028062896072546,92,58
Young Thug,50co4Is1HCEo8bhOyUWKpn,0.1023074953964137,95,58
E-40,3crnzLy8R4lVwaigKEOz7V,0.1004396468317094,76,58
Tyga,5LHRHt1k9lMyONurDHEdrp,0.1003827792085091,82,58
Trae Tha Truth,49vCIUW46QY3L5vo1xVFoy,0.0978455240532382,62,58
Pusha T,0ONHkAv9pCAFxb0zJwDNTy,0.09467072768923453,78,58
R. Kelly,2mxe0TnaNL039ysAj51xPQ,0.09342690002615316,80,58
Trey Songz,2iojnBLj0qIMiKPvVhLnsH,0.09271161066745924,84,58
Diddy,59wfkuBoNyhDMQGCljbUbA,0.0924689346689347,77,58
T-Pain,3aQeKQSyrW4qWr35idm0cy,0.0911225912731012,83,58
Nas,20qISvAhX20dpIbOOzGK3q,0.08746622435210014,77,58
Drake,3TVXtAsR1Inumwj472S9r4,0.08614894455343736,98,58
Nelly,2gBjLmx6zQnFGQJCAQpRgw,0.08433289260809122,79,58
JAY Z,3nFkdlSjzX9mRTtwJOzDYB,0.0828644525995303,85,58
Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,0.07818831328886817,86,58
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,0.07793193297392534,95,58
Akon,0z4gvV4rjIZ9wHck67ucSV,0.07745802468330837,83,58
Jim Jones,6AMa1VFQ7qCi61tCRtVWXe,0.07634610677132771,60,58
Fat Joe,3ScY9CQxNLQei8Umvpx5g6,0.07456308387975975,75,58
Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,0.07246240254927751,75,58
Usher,23zg3TcAtWQy7J6upgbUnj,0.07160349332416657,85,58
B.o.B,5ndkK3dpZLKtBklKjxNQwT,0.07106382394216378,79,58
ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,0.06928354136078223,82,58
N.O.R.E.,4GMgdB3vwbBOc42hbXEi9p,0.06901222203193866,64,58
Jeremih,3KV3p5EY4AvKxOlhGHORLg,0.06883600976166958,85,58
Lil Jon,7sfl4Xt5KmfyDs2T3SVSMK,0.06843896610636288,77,58
Bun B,45a6gCQWq61lIUDmr1tKuO,0.06820224553468296,66,58
Kid Ink,6KZDXtSj0SzGOV705nNeh3,0.06789476871033667,80,58
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.06733963202471302,94,58
Rich Homie Quan,5lHRUCqkQZCIWeX7xG4sYT,0.06680835988817,77,58
Quavo,0VRj0yCOv2FXJNP47XQnx5,0.06608502065959933,93,58
Boosie Badazz,6z7xFFHxYkE9t8bwIF0Bvg,0.06542218194822766,71,58
Ace Hood,31HjiqargV4NAw4GZqUale,0.06379670109802499,67,58
Migos,6oMuImdp5ZcFhWP0ESe6mG,0.06306293821204616,93,58
Twista,6vbY3hOaCAhC7VjucswgdS,0.06273576817472028,70,58
Waka Flocka Flame,6f4XkbvYlXMH0QgVRzW0sM,0.061925460423090314,75,58
Styles P,2x8KDZdSONA3872CnhaAlX,0.061583683093191274,67,58
A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,0.061445879571089324,87,58
Young Dolph,3HiuzBlSW7pGDXlSFMhO2g,0.061222422968703276,78,58
50 Cent,3q7HBObVc0L8jNeTe5Gofh,0.06111357494839261,85,58
Keyshia Cole,1vfezMIyCr4XUdYRaKIKi3,0.060156690277805985,71,58
The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,0.06000377203962706,83,58
Ne-Yo,21E3waRsmPlU7jZsS13rcj,0.05955687639625055,83,58
Jamie Foxx,7LnaAXbDVIL75IVPnndf7w,0.0588974750026719,73,58
Pitbull,0TnOYISbd1XYRBk9myaseg,0.057350070437862714,87,58
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,0.05595092138149204,92,58
Curren$y,6X8WdFjrNhXATMDSs26aCc,0.05577095160716058,67,58
Swizz Beatz,2cADQgiLMjNhbsfeN52Bf3,0.05510643518302882,67,58
Plies,3jksrX4oBklxR78ft8gv3j,0.05509829697638212,68,58
Raekwon,2yQf6b8hxahZaT5dHlWaB1,0.05447719507073945,67,58
The-Dream,1W3FSF1BLpY3hlVIgvenLz,0.05447559307808274,74,58
August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,0.05413031079986606,75,58
Too $hort,4sb7rZNN93BSS6Gqgepo4v,0.05388084958461512,67,58
Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,0.05375293934361771,75,58
DJ Mustard,0YinUQ50QDB7ZxSCLyQ40k,0.05338783057880828,75,58
will.i.am,085pc2PYOi8bGKj0PNjekA,0.053339725962497975,77,58
Big K.R.I.T.,0CKa42Jqrc9fSFbDjePaXP,0.05235650596834171,72,58
Cam’ron,7iMvwE8qANp3aIfAGKEAwS,0.052178434128021284,73,58
John Legend,5y2Xq6xcjJb2jVM54GHK3t,0.05216813404531697,85,58
Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,0.05113060251016948,71,58
Birdman,35sCXuy5gN6Or69rZ9vqBs,0.051028557560120126,67,58
Rich Gang,6h2J3dxLnTyURwIUBumKog,0.05056706826851537,62,58
Travis Barker,4exLIFE8sISLr28sqG1qNX,0.05011533659676448,59,58
YG,0A0FS04o6zMoto8OKPsDwY,0.04985937537752772,81,58
Berner,2lrtGWxNXWjd0JzDLKXubI,0.04972296472102297,66,58
Paul Wall,0k7Xl1pqI3tu8sSEjo5oEg,0.04930897086133983,67,58
Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,0.0490290291047517,69,58
Lloyd,1Xfmvd48oOhEWkscWyEbh9,0.04884020526050007,70,58
Scarface,19KwjzvIL92r29IINtlPNP,0.04849800138778354,63,58
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,0.0482730881401321,96,58
Beanie Sigel,0tCtGc5vt29zFZp6KXzN50,0.04803759183127966,58,58
Philthy Rich,3n6RTmT1sgWeNNCfPyJMw3,0.048006172034430784,59,58
Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,0.04771919518532807,79,58
Dave East,7e10JUMF7MJmmwYpnTSMI5,0.04748968241801658,72,58
Eminem,7dGJo4pcD2V6oG8kP0tJRR,0.046881561167200686,95,58
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,0.17234783852276064,84,59
Lil Wayne,55Aa2cqylxrFIXC767Z865,0.16531656349999674,93,59
T.I.,4OBJLual30L7gRl5UkeRcT,0.16515200703548372,82,59
2 Chainz,17lzZA2AlOHwCwFALHttmp,0.15434500231667742,90,59
French Montana,6vXTefBL93Dj5IqAWq6OTv,0.14799354254413855,92,59
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,0.14464380354614953,93,59
Future,1RyvyyTE3xzB2ZywiAwp0i,0.14423701800418748,95,59
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,0.14198274931616686,94,59
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,0.1406003764153279,86,59
Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,0.13822504279013434,90,59
Jeezy,4yBK75WVCQXej1p04GWqxH,0.13313788346281494,78,59
Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,0.13087670469054113,86,59
DJ Drama,5oNgAs7j5XcBMzWv3HAnHG,0.12631527598593753,66,59
Ludacris,3ipn9JLAPI5GUEo4y4jcoi,0.12386616897007158,80,59
Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,0.12371663686123127,93,59
Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,0.12273842417646667,78,59
Jadakiss,5pnbUBPifNnlusY8kTBivi,0.1220081469003348,74,59
Meek Mill,20sxb77xiYeusSH8cVdatc,0.12108199818151605,83,59
Juicy J,5gCRApTajqwbnHHPbr2Fpi,0.12084863548063282,82,59
Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,0.11953734542683978,84,59
The Game,0NbfKEOTQCcwd6o7wSDOHI,0.11679805483868255,79,59
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,0.11350174925364402,94,59
Fabolous,0YWxKQj2Go9CGHCp77UOyy,0.11004225897445334,77,59
Wale,67nwj3Y5sZQLl72VNUHEYE,0.10988757262381156,80,59
Big Sean,0c173mlxpT3dSFRgMO8XPh,0.10657839257254767,92,59
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,0.10454751340332183,92,59
Young Thug,50co4Is1HCEo8bhOyUWKpn,0.10426086007742807,95,59
Tyga,5LHRHt1k9lMyONurDHEdrp,0.10062905524414407,82,59
E-40,3crnzLy8R4lVwaigKEOz7V,0.09910360846632174,76,59
Trae Tha Truth,49vCIUW46QY3L5vo1xVFoy,0.09818250564120314,62,59
Pusha T,0ONHkAv9pCAFxb0zJwDNTy,0.09534339341749146,78,59
Trey Songz,2iojnBLj0qIMiKPvVhLnsH,0.094123525879868,84,59
R. Kelly,2mxe0TnaNL039ysAj51xPQ,0.09401578052550943,80,59
Diddy,59wfkuBoNyhDMQGCljbUbA,0.09290838301934896,77,59
T-Pain,3aQeKQSyrW4qWr35idm0cy,0.09237905886644564,83,59
Nas,20qISvAhX20dpIbOOzGK3q,0.08883313529247003,77,59
Drake,3TVXtAsR1Inumwj472S9r4,0.08782648904680414,98,59
Nelly,2gBjLmx6zQnFGQJCAQpRgw,0.08476066500505335,79,59
JAY Z,3nFkdlSjzX9mRTtwJOzDYB,0.08289060510281071,85,59
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,0.07936960793362782,95,59
Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,0.07926826463101401,86,59
Akon,0z4gvV4rjIZ9wHck67ucSV,0.07851791110876448,83,59
Jim Jones,6AMa1VFQ7qCi61tCRtVWXe,0.07656576116516207,60,59
Fat Joe,3ScY9CQxNLQei8Umvpx5g6,0.07479452952173707,75,59
Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,0.07363949477964879,75,59
Usher,23zg3TcAtWQy7J6upgbUnj,0.0725393262378965,85,59
B.o.B,5ndkK3dpZLKtBklKjxNQwT,0.07136636508209514,79,59
ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,0.07057062749413756,82,59
N.O.R.E.,4GMgdB3vwbBOc42hbXEi9p,0.0700493438323678,64,59
Jeremih,3KV3p5EY4AvKxOlhGHORLg,0.06926403645014899,85,59
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.06862934064201047,94,59
Kid Ink,6KZDXtSj0SzGOV705nNeh3,0.06825484000776988,80,59
Lil Jon,7sfl4Xt5KmfyDs2T3SVSMK,0.06773604493709733,77,59
Quavo,0VRj0yCOv2FXJNP47XQnx5,0.06676323895715675,93,59
Rich Homie Quan,5lHRUCqkQZCIWeX7xG4sYT,0.0664806952621321,77,59
